2020-10-29 19:22:02,863 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-10-29 19:22:20,127 INFO  [Log] Search TestCase with Data Set 3 
2020-10-29 19:22:27,315 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-29 19:22:27,315 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-29 19:22:27,315 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-29 19:22:44,885 INFO  [Log] I am on Finish method TDD- Web 
2020-10-29 19:27:18,796 INFO  [Log] I am on Start Test TDD- Web 
2020-10-29 19:27:19,931 INFO  [Log] Search TestCase with Data Set 1 
2020-10-29 19:36:06,265 INFO  [Log] I am on Start Test TDD- Web 
2020-10-29 19:36:07,640 INFO  [Log] Search TestCase with Data Set 1 
2020-10-29 19:36:07,640 INFO  [Log] Search TestCase with Data Set 2 
2020-10-29 19:36:07,640 INFO  [Log] Search TestCase with Data Set 3 
2020-10-29 19:36:19,946 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-29 19:36:19,946 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-29 19:36:19,946 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-29 19:36:19,946 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-29 19:36:19,946 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-29 19:36:19,951 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
2020-10-29 19:36:20,032 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-29 19:36:20,033 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-29 19:36:20,033 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-10-29 19:36:42,845 INFO  [Log] I am on TestSuccess method Search_Functionality succeed 
2020-10-29 19:36:45,127 INFO  [Log] I am on TestSuccess method Search_Functionality succeed 
2020-10-29 19:36:51,717 INFO  [Log] I am on Finish method TDD- Web 
2020-11-01 22:34:31,504 INFO  [Log] I am on Start Test TDD- Web 
2020-11-01 22:34:32,919 INFO  [Log] Search TestCase with Data Set 1 
2020-11-01 22:34:32,920 INFO  [Log] Search TestCase with Data Set 3 
2020-11-01 22:34:32,920 INFO  [Log] Search TestCase with Data Set 2 
2020-11-01 22:35:27,944 INFO  [Log] I am on TestStart method Calculator start 
2020-11-01 22:35:27,945 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-11-01 22:35:27,945 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-11-01 22:35:27,955 INFO  [Log] I am on TestStart method Calculator start 
2020-11-01 22:35:27,955 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-11-01 22:35:27,956 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-11-01 22:35:29,100 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2020-11-01 22:35:29,100 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2020-11-01 22:35:56,411 INFO  [Log] I am on TestStart method Calculator start 
2020-11-01 22:35:56,411 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-11-01 22:35:56,411 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
2020-11-01 22:35:56,412 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2020-11-01 22:35:56,736 INFO  [Log] I am on Finish method TDD- Web 
2020-11-01 22:38:35,416 INFO  [Log] I am on Start Test TDD- Web 
2020-11-01 22:38:36,340 INFO  [Log] Search TestCase with Data Set 1 
2020-11-01 22:38:36,340 INFO  [Log] Search TestCase with Data Set 3 
2020-11-01 22:38:36,340 INFO  [Log] Search TestCase with Data Set 2 
2020-11-01 22:38:43,556 INFO  [Log] I am on TestStart method Calculator start 
2020-11-01 22:38:43,556 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-11-01 22:38:43,557 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-11-01 22:38:43,560 INFO  [Log] I am on TestStart method Calculator start 
2020-11-01 22:38:43,561 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-11-01 22:38:43,561 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
